connector,microphone,unit,statistic,25.0,31.5,40.0,50.0,63.0,80.0,100.0,125.0,160.0,200.0,250.0,315.0,400.0,500.0,630.0,800.0,1000.0,1250.0,1600.0,2000.0,2500.0,3150.0,4000.0,5000.0,6300.0,8000.0,10000.0,12500.0,16000.0,20000.0
1,1,dB,calibration,14.975430606368217,5.605388316727149,4.742805736898053,0.8731637345997187,3.7772892134538365,5.710206967236374,4.860296804147033,3.803502828628993,3.139893687717496,2.631058119695979,2.3127072619661817,2.1082478913958838,1.5379934843387417,1.8815067285655118,2.7003219413231463,1.3261512546922631,2.994520434309287,1.4283777818377459,3.615750482449421,4.343517894667535,4.014515077500036,-4.165379956556961,2.3780513544210393,1.8813081020117224,-3.317309468922531,-9.471372251964041,-10.089635425135008,-14.054987083122157,-25.041604808194457,-6.199232426582277
1,1,dB,uncertainty,6.474570184801483,3.9178923815112743,5.309332088694246,2.7485579149219204,2.0912686621573786,1.218040160176566,0.6073024254336898,0.19947401861357356,0.12819791103094785,0.19945513072789706,0.25689593216667883,0.2173253080227624,0.6831414529667812,0.3533758351734965,0.7536316906673648,0.5145969979783079,0.5536233599237964,0.586159198183647,0.61692836554031,0.7390885716538332,0.795168937137689,1.9138994698453726,0.6585775013832607,1.0207049199609999,1.767601957887107,1.7623454853837923,1.1430782561260633,1.1236063754734602,0.3609623560243796,0.3255770674056338
1,1,nd,calibration,5.607529026498605,1.9066431427461694,1.7263954663339687,1.1057531538084118,1.5447722550373442,1.9297913186778175,1.7499064833778848,1.54944134861858,1.4354718635674182,1.3537950006536417,1.3050746775231925,1.2747129402419746,1.1937123147372648,1.2418677138838747,1.3646337156154298,1.1649507430796506,1.4116467145925184,1.1787423551422318,1.5163083415212333,1.6488300532426787,1.587543937635755,0.6190575180267048,1.3149297997092397,1.2418393155166143,0.6825500873211523,0.33607127018080785,0.31298118371265593,0.19826709612724483,0.0559654190026294,0.48982210311132773
1,1,nd,uncertainty,4.577907779169604,0.889479291330278,1.1222293928864118,0.3557727385396482,0.37553273089063244,0.27150643014421827,0.12245015448036933,0.03558650567759436,0.0211873720762511,0.03109008994014728,0.03860482592892611,0.0318972838930478,0.0939817773269126,0.05053795642931003,0.11855113422532193,0.0690580857715638,0.09003681834922084,0.07960672422550441,0.1077886535555852,0.14046949725908098,0.14553830508404964,0.13751322848963007,0.0997955533880106,0.14626836180831515,0.13986149442669776,0.06865684597437494,0.04130786556270552,0.025719416180968777,0.002326442715799272,0.018364519591477446
2,2,dB,calibration,11.213832021417895,-3.2089972079161484,-1.7847605879882842,-8.653358969778907,-3.5018787241973435,6.576418863514057,6.101769923502232,4.811322905371497,4.118031034387187,3.621640273315542,3.2459959247196792,2.8532767689467704,1.8151891866647176,2.395874731292217,3.454833790960407,2.704248327952051,2.5192754720484203,3.087945067032031,2.5533042537915307,5.005513420071409,6.629992391319298,-4.810736265022925,0.04003208213508458,1.3926656036694283,-2.2165943531890804,-11.86946237485521,-10.334888031872303,-16.305894112531618,-22.685848541111547,-5.796217685069479
2,2,dB,uncertainty,6.836771804004439,6.434043571201191,7.723129261004893,2.5332692608588805,1.9912423813374427,1.184459082702331,0.8542254148092693,0.2741094607214621,0.20728878847941093,0.24541842726399293,0.2793755186673708,0.24347396942638852,0.6791582263367983,0.35674881946581055,0.7535483461083381,0.5102171965545339,0.5692891914605046,0.625794915739881,0.6096380934868096,0.7390283141488494,1.183308977648614,1.8620056697369494,0.5864697239068,0.6675518544650688,1.6525150600471312,1.7020318309111637,0.9908787920642587,0.8759153183307069,0.23399082757954148,0.259007744211594
2,2,nd,calibration,3.6365670641526258,0.6911147144803789,0.8142578808402547,0.3692598181792193,0.6681993730075135,2.1321656537038898,2.018777688048556,1.7400676990585264,1.6065770239459631,1.517336879527925,1.453114365511239,1.3888771677523983,1.2324220482874049,1.3176307955263726,1.4884754962440585,1.365250726770139,1.3364840299326468,1.4269122071991676,1.3417302543594167,1.7794085417870886,2.145357236521125,0.5747290994988368,1.0046195009263952,1.1739058859779987,0.7747655157411536,0.25499219138561624,0.3042675226018893,0.15300488414655156,0.0734019458397872,0.5130847607277419
2,2,nd,uncertainty,3.167242585016047,0.5600597348478893,0.8232467963350314,0.10922918816364799,0.1545301935989623,0.29165663709427925,0.19885958778226664,0.05492220279225868,0.038344606190491404,0.04287781629953791,0.04674645867971061,0.0389366819490482,0.09646251069752088,0.054133246217195286,0.12929542376589687,0.08024221864052838,0.08765835088104634,0.10289413852904006,0.09424960019032269,0.15158153815292164,0.29317438838492216,0.1241512614997208,0.06788328179614034,0.09030908322165287,0.14829216695703135,0.05028703520421281,0.03478591285925317,0.015455709481586852,0.001977628114526002,0.015302131099363653
3,3,dB,calibration,15.563173791784143,5.22283640220162,5.438112964471037,-0.6052794820318388,4.45450720958133,6.255462973100286,5.190084592020348,3.9716597394097093,3.2737351413497393,2.797365679760574,2.518506077724716,2.159871283875205,1.1373757169622678,1.8959927433352988,2.4737727763766273,2.1276866269338086,1.7346124568986596,2.0494040477564965,2.276495638575142,4.649776655216414,4.618142748119553,-5.142758835013964,-0.9999260512161641,3.2750314750410254,-4.860827050706476,-13.152573513788163,-14.15999262817892,-25.26150947325604,-15.805723225227219,-4.827290676602992
3,3,dB,uncertainty,6.830716366621283,3.718627008142808,5.576258748118919,2.5688856399757904,2.0542968959415853,1.3583546029774556,0.6020812948569234,0.196403769023104,0.12457846739036191,0.1882059364013683,0.26596089342923174,0.21935905056085447,0.6786798114919351,0.34829212213947713,0.7530925289851377,0.5121720096767769,0.5699490446436888,0.6108527446671131,0.6212779049821703,0.7415617257357416,0.9224283499892038,1.9332050912101892,0.5884354382497242,0.7107398335254228,1.6958689649447436,1.7122125353015742,0.9897072091033108,0.8513301803090352,0.24699799211737938,0.25646216033336194
3,3,nd,calibration,6.000102777303261,1.8244913979560569,1.8702757732139215,0.9326872198854146,1.6700341826482386,2.054816993206412,1.8176247578863571,1.5797304409978574,1.4577624428589968,1.3799656750305358,1.3363656496943541,1.2823115799508062,1.139905333935083,1.243940584302241,1.3295009096655208,1.277568900487861,1.221042057019567,1.2661063950242213,1.2996451245454181,1.7080038007077836,1.7017945849211982,0.5531743806140682,0.8912585259809632,1.4579800242090748,0.5714242243630924,0.21997398593577178,0.19588463360021977,0.05456630250581627,0.1620741821393897,0.5736347681668358
